jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
656879518,NONE,1,5,,,23.67,949,62,,,,,,2023-11-26T08:48:57.027Z,2023-11-26T08:50:18.081Z,ID,Jakarta Timur,Jatinegara Barat
656395032,NONE,4,5,,,3.37,328,311,,,,,,2023-11-26T08:27:41.350Z,2023-11-26T08:50:16.571Z,ID,Jakarta Selatan,Lebak Bulus Raya
656571192,NONE,2,5,,,13.31,954,153,,,,,,2023-11-26T08:35:39.506Z,2023-11-26T08:50:15.246Z,ID,Tangerang Selatan,Cirendeu Raya
1283271796,NONE,5,5,,,0.0,633,0,1823987321,ROAD_CLOSED_EVENT,,2023-10-10T08:26:56.363Z,2023-10-10T08:26:00.000Z,2023-11-17T02:54:00.418Z,2023-11-26T08:50:18.455Z,ID,Jakarta Timur,Akses Tol Jakarta Cikampek
656887330,NONE,2,5,,,19.24,823,63,,,,,,2023-11-26T08:48:56.803Z,2023-11-26T08:50:17.921Z,ID,Jakarta Selatan,Harsono RM
655742868,NONE,3,5,,,9.17,441,130,,,,,,2023-11-26T07:58:20.646Z,2023-11-26T08:50:15.495Z,ID,Tangerang Selatan,N6 Dewi Sartika
654738020,NONE,4,5,,,6.88,306,134,,,,,,2023-11-26T07:12:49.778Z,2023-11-26T08:50:16.879Z,ID,Jakarta Pusat,MH Thamrin (Jalur lambat)
656628402,NONE,2,5,,,16.13,911,90,,,,,,2023-11-26T08:38:19.335Z,2023-11-26T08:50:16.037Z,ID,Tangerang Selatan,Cendrawasih
656903962,NONE,3,5,,,7.27,302,91,,,,,,2023-11-26T08:48:56.179Z,2023-11-26T08:50:17.161Z,ID,Jakarta Pusat,Cempaka Putih Utara
654301068,NONE,3,5,,,14.5,1639,281,,,,,,2023-11-26T06:52:39.719Z,2023-11-26T08:50:16.337Z,ID,Jakarta Selatan,N6 Metro Pondok Indah
656199242,NONE,2,5,,,17.61,788,68,,,,,,2023-11-26T08:19:41.999Z,2023-11-26T08:50:15.447Z,ID,Jakarta Timur,Lapangan Tembak - Cibubur Raya
656742008,NONE,4,5,,,7.12,321,135,,,,,,2023-11-26T08:42:18.022Z,2023-11-26T08:50:16.434Z,ID,Jakarta Timur,DI Panjaitan
656785314,NONE,3,5,,,6.62,446,177,,,,,,2023-11-26T08:44:58.086Z,2023-11-26T08:50:16.285Z,ID,Jakarta Selatan,Lebak Bulus Raya
656250872,NONE,2,5,,,12.82,699,101,,,,,,2023-11-26T08:21:00.389Z,2023-11-26T08:50:15.263Z,ID,Jakarta Barat,Rawa Belong
655742574,NONE,3,5,Depok,Depok,17.0,808,133,,,,,,2023-11-26T07:59:43.984Z,2023-11-26T08:50:18.771Z,ID,Depok,Tol Cinere-Jagorawi
656925558,NONE,4,5,,,3.88,187,162,,,,,,2023-11-26T08:50:15.168Z,2023-11-26T08:50:15.168Z,ID,Tangerang Selatan,N6 Flyover Ciputat-Gaplek
656941028,NONE,4,5,,,7.23,248,99,,,,,,2023-11-26T08:50:17.561Z,2023-11-26T08:50:17.561Z,ID,Jakarta Pusat,Suryopranoto
655494084,NONE,4,5,,,2.66,187,233,,,,,,2023-11-26T07:47:42.959Z,2023-11-26T08:50:16.196Z,ID,Jakarta Selatan,TB Simatupang
656808584,NONE,4,5,,,4.66,300,171,,,,,,2023-11-26T08:46:15.446Z,2023-11-26T08:50:15.139Z,ID,Jakarta Selatan,KH Ahmad Dahlan
656702046,NONE,2,5,,,12.9,1043,175,,,,,,2023-11-26T08:40:58.575Z,2023-11-26T08:50:15.696Z,ID,Bekasi,Jalan Jatiasih
656821792,NONE,4,5,,,3.56,252,222,,,,,,2023-11-26T08:44:57.957Z,2023-11-26T08:50:17.260Z,ID,Jakarta Barat,Haji Muchtar Raya
656681916,NONE,2,5,,,11.06,607,115,,,,,,2023-11-26T08:39:40.024Z,2023-11-26T08:50:17.426Z,ID,Depok,Bungur Raya
656755328,NONE,2,5,,,17.97,618,61,,,,,,2023-11-26T08:43:37.101Z,2023-11-26T08:50:15.657Z,ID,Bekasi,Kranggan Raya
